mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,zona_ocu,mayor_menor,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,estado_con,g_modelo_veh,sex_cond,edad_con,edad_con_grupo,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu,g_hora
enero,lunes,6.0,5.0,508.0,,mayor,panel,blanco,6,jmc,choque,no ebrio,2020-2029,hombre,27,25-29,2013,177.0,,2013.0,
enero,lunes,7.0,6.0,603.0,,mayor,pick up,negro,6,jmc,vuelco,ignorado,2020-2029,hombre,25,25-29,2013,178.0,,2013.0,
enero,lunes,19.0,13.0,1301.0,,mayor,pick up,blanco,6,chrysler,choque,ebrio,2020-2029,hombre,23,20-24,2013,179.0,,2013.0,
enero,lunes,19.0,13.0,1301.0,,mayor,pick up,blanco,6,chrysler,choque,ebrio,2020-2029,hombre,36,35-39,2013,180.0,,2013.0,
enero,lunes,12.0,16.0,1609.0,,mayor,camion,blanco,6,freightliner,colision,no ebrio,2020-2029,hombre,56,55 y mas,2013,181.0,,2013.0,
enero,lunes,12.0,16.0,1609.0,,mayor,automovil,blanco,6,geo,colision,no ebrio,2020-2029,hombre,28,25-29,2013,182.0,,2013.0,
enero,lunes,0.0,4.0,416.0,,mayor,automovil,azul,6,italika,choque,no ebrio,2020-2029,hombre,32,30-34,2013,183.0,,2013.0,
enero,martes,4.0,1.0,101.0,,mayor,camion,blanco,2,jaguar,colision,no ebrio,1980-1989,hombre,31,30-34,2013,184.0,,2013.0,
enero,martes,4.0,1.0,101.0,,mayor,microbus,negro,6,land rover,colision,no ebrio,2020-2029,hombre,34,30-34,2013,185.0,,2013.0,
enero,martes,2.0,1.0,116.0,,mayor,automovil,ignorado,6,changan,colision,ebrio,2020-2029,hombre,29,25-29,2013,186.0,,2013.0,
enero,martes,2.0,1.0,116.0,,mayor,automovil,celeste,6,chrysler,colision,ebrio,2020-2029,hombre,23,20-24,2013,187.0,,2013.0,
enero,martes,21.0,21.0,2101.0,,mayor,motocicleta,rojo,4,kinlon,colision,ebrio,2000-2009,hombre,27,25-29,2013,188.0,,2013.0,
enero,martes,21.0,21.0,2101.0,,mayor,motocicleta,rojo,4,kenworth,colision,ignorado,2000-2009,hombre,21,20-24,2013,189.0,,2013.0,
enero,martes,17.0,20.0,2001.0,,mayor,automovil,rojo,3,italika,colision,no ebrio,1990-1999,hombre,23,20-24,2013,190.0,,2013.0,
enero,martes,17.0,20.0,2001.0,,ignorado,microbus,azul,5,land rover,colision,ignorado,2010-2019,ignorado,999,ignorado,2013,191.0,,2013.0,
enero,martes,16.0,6.0,608.0,,mayor,motocicleta,ignorado,6,jmc,vuelco,no ebrio,2020-2029,hombre,34,30-34,2013,192.0,,2013.0,
enero,martes,19.0,8.0,801.0,,mayor,pick up,gris,6,land rover,choque,ebrio,2020-2029,hombre,25,25-29,2013,193.0,,2013.0,
enero,martes,2.0,16.0,1601.0,,mayor,automovil,cafe,2,land rover,choque,no ebrio,1980-1989,hombre,19,15-19,2013,194.0,,2013.0,
enero,miercoles,13.0,1.0,101.0,,mayor,automovil,azul,6,daihatsu,colision,no ebrio,2020-2029,mujer,33,30-34,2013,195.0,,2013.0,
enero,miercoles,13.0,1.0,101.0,,mayor,motocicleta,azul,6,jmc,colision,no ebrio,2020-2029,hombre,39,35-39,2013,196.0,,2013.0,
enero,miercoles,16.0,1.0,101.0,,mayor,camioneta,azul,6,internacional,colision,no ebrio,2020-2029,mujer,29,25-29,2013,197.0,,2013.0,
enero,miercoles,16.0,1.0,101.0,,mayor,motocicleta,negro,6,jmc,colision,no ebrio,2020-2029,hombre,20,20-24,2013,198.0,,2013.0,
enero,miercoles,4.0,1.0,101.0,,mayor,ignorado,ignorado,6,jmc,choque,ignorado,2020-2029,hombre,38,35-39,2013,199.0,,2013.0,
enero,miercoles,1.0,1.0,101.0,,mayor,automovil,gris,5,kenworth,colision,no ebrio,2010-2019,mujer,22,20-24,2013,200.0,,2013.0,
enero,miercoles,1.0,1.0,101.0,,mayor,automovil,beige,1,jmc,colision,no ebrio,1970-1979,hombre,65,55 y mas,2013,201.0,,2013.0,
enero,miercoles,7.0,1.0,115.0,,mayor,bus urbano,ignorado,6,daihatsu,colision,no ebrio,2020-2029,hombre,26,25-29,2013,202.0,,2013.0,
enero,miercoles,7.0,1.0,115.0,,mayor,motocicleta,ignorado,6,geo,colision,no ebrio,2020-2029,hombre,27,25-29,2013,203.0,,2013.0,
enero,miercoles,20.0,5.0,501.0,,ignorado,automovil,azul,6,land rover,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,204.0,,2013.0,
enero,miercoles,20.0,5.0,501.0,,mayor,motocicleta,rojo,6,geo,colision,ignorado,2020-2029,hombre,43,40-44,2013,205.0,,2013.0,
enero,miercoles,14.0,10.0,1018.0,,mayor,pick up,rojo,6,land rover,vuelco,no ebrio,2020-2029,hombre,33,30-34,2013,206.0,,2013.0,
enero,miercoles,20.0,9.0,902.0,,mayor,motocicleta,azul,6,tvs apache,choque,ignorado,2020-2029,hombre,28,25-29,2013,207.0,,2013.0,
enero,miercoles,19.0,16.0,1601.0,,mayor,automovil,gris,6,jumbo,colision,ignorado,2020-2029,hombre,29,25-29,2013,208.0,,2013.0,
enero,miercoles,19.0,16.0,1601.0,,ignorado,automovil,blanco,3,italika,colision,ignorado,1990-1999,ignorado,999,ignorado,2013,209.0,,2013.0,
enero,miercoles,11.0,2.0,203.0,,mayor,pick up,negro,6,land rover,colision,ignorado,2020-2029,hombre,39,35-39,2013,210.0,,2013.0,
enero,miercoles,11.0,2.0,203.0,,ignorado,cabezal,blanco,6,jmc,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,211.0,,2013.0,
enero,miercoles,19.0,7.0,713.0,,mayor,microbus,rojo,6,land rover,colision,no ebrio,2020-2029,hombre,32,30-34,2013,212.0,,2013.0,
enero,miercoles,19.0,7.0,713.0,,mayor,motocicleta,rojo,6,tvs apache,colision,no ebrio,2020-2029,hombre,27,25-29,2013,213.0,,2013.0,
enero,miercoles,7.0,4.0,406.0,,mayor,pick up,rojo,6,land rover,colision,no ebrio,2020-2029,hombre,50,50-54,2013,214.0,,2013.0,
enero,miercoles,7.0,4.0,406.0,,mayor,motocicleta,rojo,6,jmc,colision,no ebrio,2020-2029,hombre,19,15-19,2013,215.0,,2013.0,
enero,jueves,0.0,1.0,108.0,,mayor,automovil,rojo,5,italika,colision,no ebrio,2010-2019,hombre,29,25-29,2013,216.0,,2013.0,
enero,jueves,0.0,1.0,108.0,,mayor,motocicleta,rojo,5,kenworth,colision,no ebrio,2010-2019,hombre,29,25-29,2013,217.0,,2013.0,
enero,jueves,15.0,1.0,102.0,,mayor,motocicleta,rojo,5,kenworth,colision,no ebrio,2010-2019,hombre,29,25-29,2013,218.0,,2013.0,
enero,jueves,15.0,1.0,102.0,,mayor,automovil,verde,4,italika,colision,no ebrio,2000-2009,hombre,43,40-44,2013,219.0,,2013.0,
enero,jueves,16.0,1.0,101.0,,mayor,cabezal,ignorado,6,jmc,colision,no ebrio,2020-2029,hombre,39,35-39,2013,220.0,,2013.0,
enero,jueves,16.0,1.0,101.0,,mayor,motocicleta,negro,6,tvs apache,colision,no ebrio,2020-2029,hombre,27,25-29,2013,221.0,,2013.0,
enero,jueves,13.0,5.0,502.0,,mayor,automovil,negro,4,land rover,colision,no ebrio,2000-2009,hombre,25,25-29,2013,222.0,,2013.0,
enero,jueves,13.0,5.0,502.0,,mayor,motocicleta,negro,5,audi,colision,no ebrio,2010-2019,hombre,31,30-34,2013,223.0,,2013.0,
enero,jueves,16.0,6.0,601.0,,mayor,bus extraurbano,amarillo,6,alfa romeo,colision,no ebrio,2020-2029,hombre,29,25-29,2013,224.0,,2013.0,
enero,jueves,16.0,6.0,601.0,,mayor,automovil,azul,4,land rover,colision,no ebrio,2000-2009,hombre,43,40-44,2013,225.0,,2013.0,
enero,jueves,16.0,6.0,601.0,,mayor,pick up,beige,4,mahindra,colision,no ebrio,2000-2009,hombre,37,35-39,2013,226.0,,2013.0,
enero,jueves,17.0,12.0,1218.0,,mayor,camioneta,verde,3,land rover,choque,ebrio,1990-1999,hombre,29,25-29,2013,227.0,,2013.0,
enero,jueves,10.0,2.0,201.0,,mayor,pick up,gris,3,jumbo,choque,no ebrio,1990-1999,hombre,23,20-24,2013,228.0,,2013.0,
enero,jueves,16.0,3.0,304.0,,mayor,camion,rojo,2,jaguar,colision,no ebrio,1980-1989,hombre,22,20-24,2013,229.0,,2013.0,
enero,jueves,16.0,3.0,304.0,,mayor,cabezal,blanco,3,dodge,colision,no ebrio,1990-1999,hombre,42,40-44,2013,230.0,,2013.0,
enero,jueves,20.0,1.0,101.0,,mayor,automovil,cafe,4,italika,colision,no ebrio,2000-2009,hombre,50,50-54,2013,231.0,,2013.0,
enero,jueves,20.0,1.0,101.0,,mayor,motocicleta,ignorado,4,jmc,colision,no ebrio,2000-2009,hombre,20,20-24,2013,232.0,,2013.0,
enero,jueves,19.0,5.0,501.0,,mayor,pick up,beige,6,land rover,vuelco,no ebrio,2020-2029,hombre,54,50-54,2013,233.0,,2013.0,
enero,jueves,22.0,9.0,922.0,,mayor,motocicleta,ignorado,6,jmc,colision,no ebrio,2020-2029,hombre,52,50-54,2013,234.0,,2013.0,
enero,jueves,22.0,9.0,922.0,,ignorado,ignorado,ignorado,6,jmc,colision,no ebrio,2020-2029,ignorado,999,ignorado,2013,235.0,,2013.0,
enero,jueves,8.0,16.0,1612.0,,ignorado,mototaxi,ignorado,6,jmc,choque,no ebrio,2020-2029,ignorado,999,ignorado,2013,236.0,,2013.0,
enero,viernes,18.0,1.0,101.0,,mayor,automovil,blanco,4,land rover,colision,no ebrio,2000-2009,hombre,61,55 y mas,2013,237.0,,2013.0,
enero,viernes,18.0,1.0,101.0,,mayor,automovil,blanco,6,internacional,colision,no ebrio,2020-2029,hombre,28,25-29,2013,238.0,,2013.0,
enero,viernes,22.0,6.0,614.0,,mayor,automovil,gris,6,italika,choque,ignorado,2020-2029,hombre,18,15-19,2013,239.0,,2013.0,
enero,viernes,2.0,9.0,901.0,,mayor,microbus,blanco,4,jmc,choque,ebrio,2000-2009,hombre,19,15-19,2013,240.0,,2013.0,
enero,viernes,14.0,9.0,901.0,,menor,motocicleta,azul,6,kinlon,colision,no ebrio,2020-2029,hombre,17,15-19,2013,241.0,,2013.0,
enero,viernes,14.0,9.0,901.0,,mayor,automovil,rojo,4,italika,colision,no ebrio,2000-2009,hombre,31,30-34,2013,242.0,,2013.0,
enero,viernes,21.0,8.0,802.0,,mayor,camion,blanco,6,gmc,colision,no ebrio,2020-2029,hombre,29,25-29,2013,243.0,,2013.0,
enero,viernes,21.0,8.0,802.0,,ignorado,pick up,rojo,6,land rover,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,244.0,,2013.0,
enero,viernes,12.0,14.0,1401.0,,mayor,mototaxi,rojo,5,tvs apache,colision,no ebrio,2010-2019,hombre,23,20-24,2013,245.0,,2013.0,
enero,viernes,12.0,14.0,1401.0,,ignorado,bus urbano,ignorado,6,jmc,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,246.0,,2013.0,
enero,sabado,23.0,1.0,101.0,,mayor,motocicleta,ignorado,6,jmc,choque,no ebrio,2020-2029,hombre,23,20-24,2013,247.0,,2013.0,
enero,sabado,1.0,1.0,115.0,,mayor,pick up,blanco,6,gmc,choque,no ebrio,2020-2029,hombre,31,30-34,2013,248.0,,2013.0,
enero,sabado,3.0,1.0,101.0,,ignorado,automovil,negro,6,jmc,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,249.0,,2013.0,
enero,sabado,3.0,1.0,101.0,,mayor,motocicleta,rojo,6,kenworth,colision,no ebrio,2020-2029,hombre,20,20-24,2013,250.0,,2013.0,
enero,sabado,13.0,5.0,502.0,,mayor,automovil,gris,6,jumbo,colision,no ebrio,2020-2029,mujer,32,30-34,2013,251.0,,2013.0,
enero,sabado,13.0,5.0,502.0,,menor,motocicleta,rojo,6,kinlon,colision,no ebrio,2020-2029,hombre,16,15-19,2013,252.0,,2013.0,
enero,sabado,11.0,2.0,201.0,,mayor,camion,blanco,6,freightliner,colision,no ebrio,2020-2029,hombre,55,55 y mas,2013,253.0,,2013.0,
enero,sabado,11.0,2.0,201.0,,mayor,automovil,corinto,6,geo,colision,no ebrio,2020-2029,hombre,26,25-29,2013,254.0,,2013.0,
enero,sabado,20.0,2.0,208.0,,mayor,pick up,ignorado,2,jmc,colision,no ebrio,1980-1989,hombre,43,40-44,2013,255.0,,2013.0,
enero,sabado,20.0,2.0,208.0,,menor,motocicleta,ignorado,6,isuzu,colision,no ebrio,2020-2029,hombre,13,menor de 15,2013,256.0,,2013.0,
enero,sabado,22.0,7.0,706.0,,mayor,pick up,negro,6,land rover,choque,ebrio,2020-2029,hombre,38,35-39,2013,257.0,,2013.0,
enero,domingo,23.0,1.0,101.0,,mayor,automovil,rojo,4,jeep,colision,ebrio,2000-2009,hombre,33,30-34,2013,258.0,,2013.0,
enero,domingo,23.0,1.0,101.0,,mayor,pick up,gris,4,jmc,colision,no ebrio,2000-2009,hombre,57,55 y mas,2013,259.0,,2013.0,
enero,domingo,0.0,1.0,101.0,,mayor,motocicleta,rojo,6,tvs apache,choque,ebrio,2020-2029,hombre,22,20-24,2013,260.0,,2013.0,
enero,domingo,2.0,1.0,101.0,,mayor,motocicleta,ignorado,6,jmc,vuelco,ebrio,2020-2029,hombre,24,20-24,2013,261.0,,2013.0,
enero,domingo,2.0,1.0,101.0,,mayor,automovil,rojo,3,mahindra,colision,ebrio,1990-1999,hombre,26,25-29,2013,262.0,,2013.0,
enero,domingo,2.0,1.0,101.0,,mayor,automovil,ignorado,6,jmc,colision,no ebrio,2020-2029,hombre,29,25-29,2013,263.0,,2013.0,
enero,domingo,2.0,1.0,101.0,,mayor,automovil,ignorado,4,italika,choque,no ebrio,2000-2009,hombre,21,20-24,2013,264.0,,2013.0,
enero,domingo,2.0,1.0,115.0,,mayor,camioneta,ignorado,6,jmc,colision,no ebrio,2020-2029,hombre,40,40-44,2013,265.0,,2013.0,
enero,domingo,2.0,1.0,115.0,,mayor,automovil,corinto,6,land rover,colision,no ebrio,2020-2029,hombre,27,25-29,2013,266.0,,2013.0,
enero,domingo,3.0,1.0,116.0,,mayor,automovil,blanco,6,land rover,colision,no ebrio,2020-2029,mujer,32,30-34,2013,267.0,,2013.0,
enero,domingo,3.0,1.0,116.0,,mayor,automovil,corinto,6,italika,colision,no ebrio,2020-2029,hombre,26,25-29,2013,268.0,,2013.0,
enero,domingo,6.0,22.0,2217.0,,mayor,mototaxi,rojo,4,jmc,vuelco,no ebrio,2000-2009,hombre,19,15-19,2013,269.0,,2013.0,
enero,domingo,16.0,22.0,2212.0,,mayor,pick up,negro,2,land rover,vuelco,ebrio,1980-1989,hombre,23,20-24,2013,270.0,,2013.0,
enero,domingo,11.0,20.0,2007.0,,mayor,automovil,gris,4,italika,colision,no ebrio,2000-2009,hombre,36,35-39,2013,271.0,,2013.0,
enero,domingo,11.0,20.0,2007.0,,mayor,automovil,rojo,4,italika,colision,no ebrio,2000-2009,hombre,48,45-49,2013,272.0,,2013.0,
enero,domingo,2.0,5.0,511.0,,mayor,automovil,celeste,2,jmc,colision,no ebrio,1980-1989,hombre,36,35-39,2013,273.0,,2013.0,
enero,domingo,2.0,5.0,511.0,,mayor,automovil,beige,6,jmc,colision,no ebrio,2020-2029,hombre,23,20-24,2013,274.0,,2013.0,
enero,domingo,7.0,5.0,509.0,,mayor,motocicleta,ignorado,6,jmc,choque,no ebrio,2020-2029,hombre,21,20-24,2013,275.0,,2013.0,
enero,domingo,0.0,9.0,904.0,,mayor,pick up,rojo,6,land rover,colision,no ebrio,2020-2029,hombre,26,25-29,2013,276.0,,2013.0,
enero,domingo,0.0,9.0,904.0,,mayor,pick up,ignorado,3,land rover,colision,no ebrio,1990-1999,hombre,26,25-29,2013,277.0,,2013.0,
enero,domingo,14.0,4.0,416.0,,mayor,pick up,gris,6,land rover,colision,no ebrio,2020-2029,hombre,18,15-19,2013,278.0,,2013.0,
enero,domingo,14.0,4.0,416.0,,mayor,motocicleta,amarillo,6,kia,colision,no ebrio,2020-2029,hombre,32,30-34,2013,279.0,,2013.0,
enero,lunes,0.0,1.0,101.0,,mayor,automovil,rojo,6,jeep,choque,ebrio,2020-2029,hombre,999,ignorado,2013,280.0,,2013.0,
enero,lunes,16.0,1.0,101.0,,mayor,motocicleta,negro,6,kinlon,choque,ignorado,2020-2029,hombre,18,15-19,2013,281.0,,2013.0,
enero,lunes,12.0,11.0,1103.0,,mayor,pick up,negro,2,land rover,colision,no ebrio,1980-1989,hombre,45,45-49,2013,282.0,,2013.0,
enero,lunes,12.0,11.0,1103.0,,mayor,automovil,blanco,4,genesis,colision,no ebrio,2000-2009,hombre,20,20-24,2013,283.0,,2013.0,
enero,lunes,16.0,12.0,1201.0,,mayor,pick up,azul,3,land rover,choque,ebrio,1990-1999,hombre,45,45-49,2013,284.0,,2013.0,
enero,lunes,19.0,8.0,805.0,,mayor,cabezal,blanco,6,dodge,colision,no ebrio,2020-2029,hombre,32,30-34,2013,285.0,,2013.0,
enero,lunes,19.0,8.0,805.0,,mayor,pick up,corinto,6,land rover,colision,no ebrio,2020-2029,hombre,51,50-54,2013,286.0,,2013.0,
enero,lunes,12.0,3.0,301.0,,mayor,pick up,negro,6,land rover,vuelco,ignorado,2020-2029,hombre,999,ignorado,2013,287.0,,2013.0,
enero,martes,16.0,22.0,2214.0,,mayor,automovil,negro,4,mahindra,colision,no ebrio,2000-2009,mujer,45,45-49,2013,288.0,,2013.0,
enero,martes,16.0,22.0,2214.0,,mayor,motocicleta,rojo,6,kinlon,colision,no ebrio,2020-2029,hombre,21,20-24,2013,289.0,,2013.0,
enero,martes,10.0,10.0,1014.0,,mayor,camion,rojo,3,dodge,colision,ignorado,1990-1999,hombre,34,30-34,2013,290.0,,2013.0,
enero,martes,10.0,10.0,1014.0,,mayor,pick up,blanco,6,land rover,colision,ignorado,2020-2029,hombre,43,40-44,2013,291.0,,2013.0,
enero,martes,17.0,4.0,406.0,,mayor,pick up,rojo,2,land rover,colision,no ebrio,1980-1989,hombre,27,25-29,2013,292.0,,2013.0,
enero,martes,17.0,4.0,406.0,,mayor,camion,blanco,2,jaguar,colision,no ebrio,1980-1989,hombre,55,55 y mas,2013,293.0,,2013.0,
enero,martes,17.0,4.0,406.0,,mayor,camioneta,blanco,5,land rover,colision,no ebrio,2010-2019,hombre,45,45-49,2013,294.0,,2013.0,
enero,miercoles,12.0,1.0,101.0,,mayor,ignorado,blanco,4,internacional,choque,no ebrio,2000-2009,hombre,35,35-39,2013,295.0,,2013.0,
enero,miercoles,17.0,1.0,101.0,,mayor,camion,blanco,3,alfa romeo,colision,no ebrio,1990-1999,hombre,32,30-34,2013,296.0,,2013.0,
enero,miercoles,17.0,1.0,101.0,,mayor,motocicleta,rojo,6,great wall,colision,no ebrio,2020-2029,hombre,51,50-54,2013,297.0,,2013.0,
enero,miercoles,21.0,1.0,101.0,,mayor,automovil,gris,3,jumbo,colision,ebrio,1990-1999,hombre,34,30-34,2013,298.0,,2013.0,
enero,miercoles,21.0,1.0,101.0,,mayor,automovil,ignorado,6,jeep,colision,no ebrio,2020-2029,mujer,45,45-49,2013,299.0,,2013.0,
enero,miercoles,16.0,1.0,108.0,,mayor,motocicleta,rojo,6,geo,colision,no ebrio,2020-2029,hombre,999,ignorado,2013,300.0,,2013.0,
enero,miercoles,16.0,1.0,108.0,,mayor,camion,ignorado,6,jmc,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,301.0,,2013.0,
enero,miercoles,18.0,12.0,1209.0,,mayor,pick up,ignorado,6,jmc,vuelco,ignorado,2020-2029,ignorado,999,ignorado,2013,302.0,,2013.0,
enero,miercoles,18.0,13.0,1301.0,,mayor,automovil,corinto,3,land rover,colision,ignorado,1990-1999,hombre,61,55 y mas,2013,303.0,,2013.0,
enero,miercoles,18.0,13.0,1301.0,,mayor,motocicleta,rojo,6,kenworth,colision,ignorado,2020-2029,mujer,23,20-24,2013,304.0,,2013.0,
enero,miercoles,0.0,13.0,1301.0,,mayor,automovil,ignorado,6,jmc,colision,ignorado,2020-2029,mujer,23,20-24,2013,305.0,,2013.0,
enero,miercoles,0.0,13.0,1301.0,,mayor,motocicleta,negro,5,tvs apache,choque,no ebrio,2010-2019,mujer,23,20-24,2013,306.0,,2013.0,
enero,miercoles,20.0,15.0,1501.0,,mayor,camion,blanco,3,gmc,colision,no ebrio,1990-1999,hombre,31,30-34,2013,307.0,,2013.0,
enero,miercoles,20.0,15.0,1501.0,,mayor,automovil,azul,3,land rover,colision,no ebrio,1990-1999,hombre,33,30-34,2013,308.0,,2013.0,
enero,miercoles,20.0,17.0,1709.0,,mayor,pick up,gris,6,italika,colision,no ebrio,2020-2029,hombre,33,30-34,2013,309.0,,2013.0,
enero,miercoles,14.0,4.0,407.0,,mayor,microbus,verde,4,land rover,colision,no ebrio,2000-2009,hombre,54,50-54,2013,310.0,,2013.0,
enero,miercoles,14.0,4.0,407.0,,menor,motocicleta,negro,6,fiat,colision,no ebrio,2020-2029,hombre,17,15-19,2013,311.0,,2013.0,
enero,miercoles,14.0,3.0,312.0,,mayor,cabezal,verde,6,dodge,colision,no ebrio,2020-2029,hombre,39,35-39,2013,312.0,,2013.0,
enero,miercoles,14.0,3.0,312.0,,mayor,camion,amarillo,6,jmc,colision,no ebrio,2020-2029,hombre,60,55 y mas,2013,313.0,,2013.0,
enero,jueves,8.0,1.0,101.0,,mayor,motocicleta,blanco,5,geo,colision,no ebrio,2010-2019,hombre,35,35-39,2013,314.0,,2013.0,
enero,jueves,8.0,1.0,101.0,,mayor,motocicleta,rojo,4,jmc,colision,no ebrio,2000-2009,hombre,51,50-54,2013,315.0,,2013.0,
enero,jueves,17.0,1.0,101.0,,mayor,automovil,blanco,1,changan,colision,no ebrio,1970-1979,hombre,25,25-29,2013,316.0,,2013.0,
enero,jueves,17.0,1.0,101.0,,mayor,motocicleta,negro,5,geo,colision,no ebrio,2010-2019,hombre,30,30-34,2013,317.0,,2013.0,
enero,jueves,16.0,1.0,101.0,,mayor,motocicleta,negro,4,jmc,colision,no ebrio,2000-2009,hombre,28,25-29,2013,318.0,,2013.0,
enero,jueves,16.0,1.0,101.0,,ignorado,bus urbano,ignorado,6,jmc,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,319.0,,2013.0,
enero,jueves,21.0,1.0,108.0,,mayor,automovil,blanco,5,kinlon,colision,ebrio,2010-2019,hombre,60,55 y mas,2013,320.0,,2013.0,
enero,jueves,21.0,1.0,108.0,,mayor,automovil,blanco,3,internacional,colision,no ebrio,1990-1999,hombre,26,25-29,2013,321.0,,2013.0,
enero,jueves,12.0,22.0,2212.0,,mayor,camioneta,beige,2,hino,colision,no ebrio,1980-1989,hombre,26,25-29,2013,322.0,,2013.0,
enero,jueves,12.0,22.0,2212.0,,mayor,mototaxi,rojo,5,tvs apache,colision,no ebrio,2010-2019,hombre,22,20-24,2013,323.0,,2013.0,
enero,jueves,22.0,21.0,2101.0,,mayor,pick up,ignorado,6,land rover,vuelco,no ebrio,2020-2029,hombre,22,20-24,2013,324.0,,2013.0,
enero,jueves,0.0,19.0,1901.0,,mayor,motocicleta,ignorado,6,jmc,vuelco,no ebrio,2020-2029,hombre,20,20-24,2013,325.0,,2013.0,
enero,jueves,5.0,6.0,613.0,,mayor,cabezal,blanco,6,alfa romeo,vuelco,no ebrio,2020-2029,hombre,999,ignorado,2013,326.0,,2013.0,
enero,jueves,15.0,13.0,1306.0,,mayor,camioneta,verde,2,land rover,colision,ebrio,1980-1989,hombre,54,50-54,2013,327.0,,2013.0,
enero,jueves,15.0,13.0,1306.0,,mayor,pick up,ignorado,3,land rover,colision,no ebrio,1990-1999,hombre,30,30-34,2013,328.0,,2013.0,
enero,jueves,1.0,16.0,1606.0,,mayor,automovil,morado,3,italika,colision,ebrio,1990-1999,hombre,25,25-29,2013,329.0,,2013.0,
enero,jueves,1.0,16.0,1606.0,,ignorado,pick up,ignorado,6,jmc,colision,ignorado,2020-2029,ignorado,999,ignorado,2013,330.0,,2013.0,
enero,jueves,15.0,2.0,207.0,,mayor,pick up,blanco,4,land rover,colision,no ebrio,2000-2009,hombre,49,45-49,2013,331.0,,2013.0,
enero,jueves,15.0,2.0,207.0,,mayor,motocicleta,negro,5,tvs apache,colision,no ebrio,2010-2019,hombre,54,50-54,2013,332.0,,2013.0,
enero,jueves,0.0,17.0,1712.0,,mayor,motocicleta,gris,6,kinlon,vuelco,no ebrio,2020-2029,hombre,30,30-34,2013,333.0,,2013.0,
enero,jueves,19.0,14.0,1419.0,,mayor,camion,blanco,6,gmc,vuelco,no ebrio,2020-2029,hombre,30,30-34,2013,334.0,,2013.0,
enero,viernes,0.0,1.0,101.0,,mayor,motocicleta,negro,6,geo,vuelco,no ebrio,2020-2029,hombre,33,30-34,2013,335.0,,2013.0,
enero,viernes,8.0,1.0,117.0,,mayor,motocicleta,corinto,4,jmc,colision,no ebrio,2000-2009,hombre,37,35-39,2013,336.0,,2013.0,
enero,viernes,8.0,1.0,117.0,,mayor,automovil,blanco,4,mahindra,colision,no ebrio,2000-2009,hombre,52,50-54,2013,337.0,,2013.0,
enero,viernes,19.0,20.0,2001.0,,menor,motocicleta,ignorado,6,kinlon,colision,no ebrio,2020-2029,hombre,17,15-19,2013,338.0,,2013.0,
enero,viernes,19.0,20.0,2001.0,,mayor,motocicleta,ignorado,6,jmc,colision,no ebrio,2020-2029,hombre,80,55 y mas,2013,339.0,,2013.0,
enero,viernes,19.0,19.0,1905.0,,mayor,motocicleta,ignorado,6,jmc,vuelco,no ebrio,2020-2029,hombre,27,25-29,2013,340.0,,2013.0,
enero,viernes,6.0,5.0,511.0,,mayor,camioneta,gris,4,daihatsu,choque,no ebrio,2000-2009,hombre,25,25-29,2013,341.0,,2013.0,
enero,viernes,23.0,11.0,1102.0,,mayor,motocicleta,negro,4,geo,choque,no ebrio,2000-2009,hombre,28,25-29,2013,342.0,,2013.0,
enero,viernes,20.0,9.0,920.0,,mayor,motocicleta,blanco,5,datsun,colision,no ebrio,2010-2019,hombre,22,20-24,2013,343.0,,2013.0,
enero,viernes,20.0,9.0,920.0,,mayor,motocicleta,gris,6,geo,colision,no ebrio,2020-2029,hombre,44,40-44,2013,344.0,,2013.0,
enero,viernes,23.0,9.0,901.0,,mayor,automovil,gris,5,land rover,colision,ebrio,2010-2019,hombre,20,20-24,2013,345.0,,2013.0,
enero,viernes,23.0,9.0,901.0,,mayor,motocicleta,rojo,5,jmc,colision,no ebrio,2010-2019,hombre,20,20-24,2013,346.0,,2013.0,
enero,viernes,23.0,9.0,901.0,,mayor,pick up,ignorado,6,jmc,colision,no ebrio,2020-2029,hombre,47,45-49,2013,347.0,,2013.0,
enero,viernes,12.0,9.0,921.0,,mayor,mototaxi,rojo,6,tvs apache,colision,ebrio,2020-2029,hombre,42,40-44,2013,348.0,,2013.0,
enero,viernes,12.0,9.0,921.0,,mayor,bus extraurbano,amarillo,2,alfa romeo,colision,no ebrio,1980-1989,hombre,30,30-34,2013,349.0,,2013.0,
enero,viernes,14.0,9.0,901.0,,mayor,automovil,blanco,4,genesis,choque,no ebrio,2000-2009,hombre,44,40-44,2013,350.0,,2013.0,
enero,viernes,18.0,8.0,801.0,,ignorado,bus urbano,rojo,3,alfa romeo,vuelco,ignorado,1990-1999,ignorado,999,ignorado,2013,351.0,,2013.0,
enero,sabado,22.0,1.0,101.0,,mayor,automovil,ignorado,6,land rover,colision,ebrio,2020-2029,hombre,35,35-39,2013,352.0,,2013.0,
